cluster,Source,x,y
4,sci,7.297485,0.8125192
0,sci,9.547741,0.60260916
0,sci,9.079151,0.6196466
0,sci,10.549843,3.5799956
1,sci,7.1024046,0.31287855
0,sci,8.404193,1.1497933
0,sci,10.229235,3.488081
0,sci,10.137409,2.7120345
0,sci,10.367148,3.262358
0,sci,9.022984,1.5930874
3,sci,7.38168,1.4695616
4,sci,7.5832167,0.76858747
0,sci,9.613859,0.6697113
0,sci,9.006511,1.8582567
0,sci,9.644155,1.1530344
0,sci,10.220034,3.1057
0,sci,9.883075,2.0013747
0,sci,9.56748,1.8769417
0,sci,10.558228,3.0467224
